70.3066;-0.0312395;0.0582269
61.0062;0.00494576;-0.016277
30.1545;-0.704111;-0.107784
15.5063;-1.28106;-0.0222023
16.6863;-1.01656;0.155963
21.5239;-0.712797;0.325323
26.1617;-0.355684;0.438129
31.0315;0.0794101;0.436694
37.3027;0.221969;0.325568
51.0367;0.238325;0.191895
48.3594;0.307808;0.0367315
47.5322;0.0662923;-0.0642474
55.7921;0.0560164;-0.0492668
71.02;0.0857248;-0.145176
79.0975;-0.015725;-0.189281
90.6115;-0.0372124;-0.152676
91.6925;0.0298826;-0.148558
96.1489;0.00769424;-0.161714
94.1245;0.0303063;-0.214959
92.9105;0.0253716;-0.232259
90.9981;0.00725079;-0.263014
91.6741;-0.029768;-0.245747
90.376;0.0340484;-0.246469
87.3926;0.0369235;-0.288718
58.7505;0.0299176;-0.324224
47.3231;-0.174474;-0.277458
47.6794;-0.0624895;-0.223825
43.8088;0.240303;-0.289512
44.8518;-0.24734;-0.278301
51.0453;-0.0692439;-0.14912
69.2534;-0.0092845;-0.149525
81.0451;-0.00789928;-0.120718
82.9822;-0.00114918;-0.12379
87.0624;0.0392203;-0.160266
89.498;0.0193849;-0.194761
88.7362;0.000716448;-0.206778
87.8916;-0.019361;-0.196015
90.1689;-0.0232968;-0.168154
91.9172;-0.0169277;-0.132931
89.6768;0.076113;-0.204273
87.9592;0.0198998;-0.257268
87.1266;0.00293756;-0.270154
85.8902;-0.0135546;-0.264287
85.2522;-0.0309806;-0.239965
86.8992;-0.0248954;-0.196165
83.4582;0.00304699;-0.199048
83.106;-0.03354;-0.180384
81.8851;-0.0109196;-0.14589
82.6168;-0.0126939;-0.125772
80.4647;0.062094;-0.179761
77.49;0.0160163;-0.225345
79.3763;0.00309116;-0.23402
81.9246;-0.00943917;-0.230277
81.1625;0.00390178;-0.229636
82.0424;-0.0102517;-0.225978
84.025;0.0533527;-0.241793
82.731;0.0258506;-0.28673
81.5925;-0.0032131;-0.298666
86.02;-0.0296542;-0.280228
89.7113;-0.0144731;-0.243673
89.5645;-0.0177304;-0.212599
90.0042;-0.00444954;-0.191769
88.5575;-0.0120208;-0.186263
89.6391;-0.0049898;-0.172008
88.107;-0.00373715;-0.172413
88.7915;0.0139025;-0.182274
90.0688;0.01559;-0.198609
89.3775;0.0154002;-0.216975
88.6364;0.0143045;-0.235394
85.4935;-0.0064103;-0.245559
84.8938;-0.027374;-0.22274
82.7584;0.00319893;-0.202614
82.0014;0.00188572;-0.205905
82.0875;-0.00108593;-0.206615
79.1225;0.0284022;-0.222833
82.7468;0.028818;-0.255976
75.8014;0.0278533;-0.28605
55.0253;0.0586475;-0.315456
36.6624;0.0395072;-0.365827
38.3652;-0.231278;-0.384471
39.229;-0.437711;-0.232115
40.5126;-0.0412127;-0.169381
41.3656;-0.0614821;-0.137997
54.2019;-0.0468609;-0.106744
63.3555;0.0435498;-0.122519
68.614;0.0236481;-0.155933
69.481;-0.0138051;-0.154741
70.2681;0.0577129;-0.204991
74.8803;0.00342352;-0.23318
74.3999;-0.0401646;-0.212813
71.4922;0.0231026;-0.232206
75.8638;0.00310213;-0.236952
75.1613;-0.0233971;-0.226453
75.0004;-0.0760905;-0.181036
78.6247;-0.000162776;-0.113311
78.1089;0.031174;-0.160115
80.5413;-0.0140921;-0.154006
84.0792;-0.0156247;-0.138893
85.6497;0.0236133;-0.138726
81.9845;0.00272924;-0.185187
81.9877;-0.0166857;-0.142751
85.5857;0.0791391;-0.179718
88.7782;0.0748504;-0.275509
82.5251;-0.292617;-0.211408
79.5355;-0.0553538;-0.138732
61.9513;-0.347661;-0.201808
64.5647;-0.428774;-0.182658
57.4451;0.406565;-0.0993484
51.155;0.573228;-0.38346
46.3855;-0.0057869;-0.510619
64.278;-0.0497301;-0.51505
79.4003;-0.0830169;-0.44008
78.298;-0.0531964;-0.356704
78.3828;0.0749362;-0.410539
80.2946;-0.122348;-0.373413
88.3361;-0.0920217;-0.238687
88.6799;-0.0223868;-0.2007
90.632;-0.0194669;-0.174831
89.8059;0.0128759;-0.18319
89.1851;0.0156406;-0.200709
95.6801;-0.00673699;-0.207072
92.0118;-0.010433;-0.19702
88.3005;0.0143688;-0.208249
78.0797;0.017649;-0.22638
60.1456;0.0203841;-0.242133
56.5806;-0.0880791;-0.240072
61.5322;-0.0412599;-0.166272
58.505;0.0378564;-0.223942
67.5748;-0.0213925;-0.196169
73.1576;-0.085653;-0.109323
68.1743;-0.0780937;-0.0166338
58.696;0.245351;-0.0597093
50.2268;0.33374;-0.175473
47.5063;-0.0872404;-0.251346
44.9944;-0.346089;-0.153467
50.8947;-0.0476505;-0.0218891
52.2387;0.00288946;0.00585814
57.4872;0.253741;-0.0342773
52.9624;0.227794;-0.219009
67.0193;-0.0255467;-0.222509
73.3333;0.0451434;-0.257856
78.1178;0.0345801;-0.300427
82.6662;-0.0363376;-0.269617
85.991;-0.0292198;-0.231935
82.4287;0.0477756;-0.215333
84.633;0.0102623;-0.251495
89.9195;-0.0391318;-0.214463
90.1336;-0.050338;-0.176689
86.9163;0.0978063;-0.23767
90.3421;0.0107172;-0.299492
95.9607;-0.062813;-0.255681
95.617;-0.0104482;-0.24454
98.6089;-0.0314686;-0.214286
98.0867;-0.0272185;-0.177329
95.8782;0.0338553;-0.179937
99.8143;-0.0244524;-0.188859
98.5939;-0.00683277;-0.149428
100.582;0.024267;-0.165886
98.8776;0.0145081;-0.199816
100.347;0.0152567;-0.219092
99.5011;0.0180658;-0.240537
95.6424;0.0220535;-0.265749
62.4421;0.0280164;-0.291962
41.7336;-0.239037;-0.248175
43.8161;-0.216366;-0.153556
40.7042;0.10019;-0.161346
49.298;-0.147033;-0.170626
47.974;-0.136094;-0.106454
45.5069;0.131497;-0.144755
59.297;-0.187015;-0.111295
59.2143;-0.0890285;-0.019233
68.2029;0.0476759;-0.0118093
73.4909;0.105045;-0.0883503
79.0855;0.0862816;-0.18388
83.0385;-0.089914;-0.228718
80.1709;-0.0473697;-0.121068
77.2707;0.0264419;-0.114995
74.2804;-0.0575873;-0.123081
72.0969;-0.00883215;-0.0608611
74.393;0.0443075;-0.0695659
80.9393;0.0839074;-0.135283
80.7473;0.0335835;-0.149687
86.2282;0.105992;-0.226092
92.7936;0.104127;-0.327881
94.9984;0.0141571;-0.377226
88.7361;-0.288569;-0.299145
83.8976;-0.12332;-0.0387877
88.194;0.0434879;-0.076063
93.0771;0.0289481;-0.0870906
95.8822;0.0818198;-0.193597
95.4343;-0.00133913;-0.224005
96.8227;-0.000446971;-0.222077
99.7092;0.0187667;-0.230568
97.5192;0.0222648;-0.257364
95.991;-0.011429;-0.250265
96.9984;-0.00909012;-0.23699
94.8925;-0.0059635;-0.227162
89.7491;-0.00224131;-0.221791
92.6619;-0.000412162;-0.220118
96.2465;0.0016492;-0.221234
94.8279;0.00533134;-0.224987
94.1081;0.00987934;-0.233328
96.3162;0.013172;-0.247589
94.6154;-0.0237719;-0.229901
93.7443;-0.00864516;-0.204825
93.9867;-0.00613657;-0.195544
94.1019;-0.00318981;-0.188901
95.8123;-0.000972187;-0.186185
93.0292;0.0028411;-0.186862
90.0345;0.00644968;-0.192191
89.0087;0.00914224;-0.20105
92.0886;0.0114036;-0.213193
95.2052;0.0131251;-0.228128
92.1895;0.0166754;-0.245963
92.5537;0.0189276;-0.267383
89.2356;0.0221909;-0.292599
85.863;-0.500763;-0.16812
55.0878;-0.655169;0.438699
37.2734;-0.135602;0.755164
49.9492;0.180145;0.736803
71.0294;0.299327;0.550513
84.0782;0.300798;0.249423
84.0339;0.203737;-0.0281333
80.7455;0.0620738;-0.124773
88.8211;0.0619864;-0.19314
85.2514;-0.022366;-0.250064
82.194;-0.0201162;-0.219402
79.3174;0.0273901;-0.241558
78.1647;0.00684702;-0.261892
78.457;-0.00559998;-0.279738
78.6196;-0.00172985;-0.2697
75.5666;-0.0142689;-0.280949
77.8745;-0.0431471;-0.251701
75.0371;-0.0472398;-0.2021
72.5378;-0.0451473;-0.159296
69.8286;-0.0895869;-0.101392
63.9839;-0.132791;-0.0422142
65.8157;0.0671677;-0.0280624
72.1509;0.219087;-0.237378
78.0764;0.0604048;-0.325119
74.5224;-0.0781492;-0.309482
78.6617;-0.0696132;-0.23064
78.1191;-0.0516683;-0.162296
78.4866;-0.0331371;-0.127994
79.4961;0.0189608;-0.102731
55.0882;0.227693;-0.228106
50.2835;0.0555435;-0.372971
48.0918;-0.32116;-0.280005
44.5375;-0.191727;-0.141559
44.9021;-0.169621;-0.116679
55.5229;-0.156393;0.0344193
61.7913;0.167521;-0.0381989
65.2401;0.0966401;-0.135046
65.9163;0.046454;-0.17817
64.4733;0.0493674;-0.219905
27.563;0.0585814;-0.251415
25.2934;0.181814;-0.316085
27.7965;0.133808;-0.424425
38.4024;-0.295257;-0.39223
42.9564;-0.422167;-0.231229
50.6404;-0.204059;-0.0751258
58.5736;-0.017656;0.00193987
70.9256;-0.0185644;-0.0174491
70.6587;0.0288499;0.00647893
71.6734;0.10359;0.00108275
53.0178;-0.220015;-0.1367
32.3218;-0.801838;-0.193773
30.7551;-0.68867;-0.0143066
31.9618;-0.172339;0.102093
38.3784;0.121897;0.0503662
55.9516;0.122435;-0.0276551
52.5838;0.165552;-0.113855
49.1894;-0.0115708;-0.136416
56.0881;0.153186;-0.192125
59.1923;0.151836;-0.274631
62.2169;0.0599268;-0.348386
64.2914;-0.0985676;-0.297963
64.0777;0.0020439;-0.256212
63.5118;-0.00648195;-0.256243
67.9706;-0.0112394;-0.245909
70.6105;-0.00256646;-0.247104
74.452;-0.0187383;-0.239847
79.8209;0.03049;-0.21971
79.7242;0.00595868;-0.243041
82.2233;-0.0317369;-0.228885
83.053;-0.0156837;-0.202129
83.6884;-0.00892282;-0.186764
60.7216;-0.0144359;-0.178413
49.9977;0.0647153;-0.192096
50.9136;-0.110929;-0.223452
47.0475;-0.0835202;-0.156017
42.5212;0.111437;-0.200514
40.4517;-0.0918167;-0.200935
46.6826;-0.136871;-0.139579
60.1646;0.0358937;-0.086194
61.5917;0.0605037;-0.119009
62.4886;0.0485678;-0.161416
67.7489;0.0139205;-0.195369
76.4113;0.0235131;-0.208095
79.0282;0.00716567;-0.223512
86.0585;-0.00858974;-0.222801
85.2867;-0.0265105;-0.202677
87.6635;-0.00146079;-0.198407
89.577;-0.0161271;-0.188295
90.1502;-0.00902915;-0.181855
94.2844;0.00101972;-0.183306
100.789;-0.0197279;-0.171574
96.7168;-0.00755525;-0.164683
92.9793;0.0129018;-0.164275
89.4157;-0.00625443;-0.168722
86.0804;-0.0219626;-0.151468
88.7343;0.0197189;-0.167589
89.8594;0.0123565;-0.181035
86.2047;0.104847;-0.277403
82.8127;-0.00779932;-0.341821
79.1504;-0.170739;-0.201958
75.665;-0.00154179;-0.147875
81.1711;-0.0105974;-0.140887
82.4753;0.0106414;-0.124485
84.792;0.00823051;-0.142007
86.0438;-0.00234097;-0.143097
86.7483;0.0329273;-0.155004
89.7055;0.0129674;-0.176695
86.4847;0.0191291;-0.211648
86.4663;0.0190433;-0.229033
85.2962;0.00846416;-0.236333
84.0957;-0.00560635;-0.26665
84.2012;-0.0626313;-0.199442
83.0201;0.00847084;-0.200314
85.4484;-0.0348288;-0.192891
89.3215;-0.0630318;-0.10832
86.4181;0.0720399;-0.122195
84.749;0.0517352;-0.202335
83.7177;0.000428502;-0.22164
86.0856;0.00347072;-0.196614
88.7344;0.0222839;-0.221215
92.0843;-0.0105578;-0.227073
90.2602;-0.0105483;-0.214707
92.8998;0.0101474;-0.20312
92.371;0.033913;-0.249819
81.4324;-0.026508;-0.232471
59.6662;-0.0178539;-0.209939
44.846;0.229475;-0.287523
41.9015;0.00232631;-0.433823
47.3564;-0.371573;-0.324663
46.7361;-0.0278317;-0.254629
51.377;-0.0610754;-0.217666
59.049;-0.0251428;-0.183255
62.9122;0.0268248;-0.18746
68.1451;0.0176633;-0.220318
69.7481;-0.0344064;-0.212552
71.8049;-0.0126178;-0.18839
73.7095;0.0110467;-0.190738
70.3137;0.00786716;-0.202403
77.5767;0.0253452;-0.21761
75.236;-0.00767344;-0.229057
74.5018;-0.0125939;-0.219992
72.5979;0.00310404;-0.222571
74.9329;-0.00458306;-0.217866
81.4838;-0.00405949;-0.21316
82.6727;-0.00222748;-0.209944
72.7668;-0.00831383;-0.184665
65.5445;0.0585812;-0.199502
65.7015;0.0165384;-0.205915
67.7887;0.115324;-0.26022
69.4497;0.0609182;-0.313303
69.8072;-0.0304095;-0.283619
68.3271;-0.00826615;-0.27845
56.7327;-0.0126392;-0.191848
44.0357;-0.0674888;-0.173219
55.8712;0.0898812;-0.114799
51.6281;0.0871642;-0.179972
53.2516;-0.0242424;-0.16229
63.3581;0.0871528;-0.21482
72.1039;0.0323337;-0.273911
81.6012;-0.0860381;-0.232417
89.6774;0.0144151;-0.190046
89.8225;0.0169037;-0.207974
88.0115;-0.0239332;-0.222143
84.7155;-0.0152326;-0.189134
81.4985;0.0248202;-0.226395
78.4034;0.000761334;-0.217957
75.6538;0.000631634;-0.219203
76.444;0.00153286;-0.219742
77.0924;0.00326378;-0.222063
81.193;0.00457222;-0.226225
83.1519;0.00636656;-0.231915
84.336;0.00840503;-0.23966
90.2131;0.00982219;-0.250535
86.9374;-0.0164182;-0.25016
59.717;-0.00997513;-0.236446
62.2098;-0.0743753;-0.210278
62.1665;-0.0528347;-0.196893
65.7656;-0.0339543;-0.188185
71.0686;-0.115167;-0.116226
65.0163;0.30891;-0.141341
65.954;0.241401;-0.369341
50.4474;-0.34633;-0.29416
39.1764;-0.237761;-0.138428
45.162;-0.116366;-0.129826
50.2415;-0.264466;0.0317376
53.7336;0.0732783;0.0691088
58.8455;0.168233;0.0386876
55.117;0.465941;-0.206249
49.7757;0.0817855;-0.424849
66.0478;-0.0602047;-0.388117
78.4592;0.0206102;-0.360515
87.2793;-0.000260528;-0.38169
85.4019;-0.135214;-0.267147
86.3777;-0.0237109;-0.166062
85.7507;0.0334523;-0.182558
86.9587;0.00151474;-0.21482
86.0318;-0.0151407;-0.213889
84.0742;0.00122577;-0.203654
83.2073;-0.0330645;-0.183022
82.5511;-0.0420129;-0.140645
79.2647;0.000364129;-0.118084
84.3727;0.0553196;-0.197544
83.7669;-0.0272333;-0.212668
87.8814;-0.0139872;-0.177602
85.8164;-0.0113451;-0.162589
85.3855;0.00220472;-0.152406
90.0748;0.0300353;-0.174417
89.8573;0.00929386;-0.199162
88.9963;0.0256742;-0.218042
86.9127;-0.0174558;-0.201802
83.6989;0.0108483;-0.196073
80.6752;0.0136021;-0.209008
77.8229;0.016115;-0.224235
75.208;0.0183423;-0.240779
50.8938;-0.0240199;-0.258725
46.9783;-0.0609042;-0.239803
47.0551;0.00486786;-0.289615
44.5006;-0.313211;-0.188571
41.2876;-0.174437;-0.0862186
43.8655;0.0126556;-0.124406
49.5932;-0.319997;-0.0375409
46.1141;-0.205323;0.132943
43.0338;0.294302;0.0382241
45.6405;0.110557;-0.0495063
57.4826;0.0976647;-0.119554
61.582;0.0254663;-0.164539
67.2696;-0.0296213;-0.155553
79.4688;-0.0250561;-0.126414
76.792;0.0378626;-0.127184
73.9297;-0.00321883;-0.157572
71.5488;0.0377258;-0.18323
68.9802;-0.116724;-0.114061
67.4213;-0.0461661;-0.020976
65.905;0.0213326;-0.0226416
64.1204;-0.0624658;0.0463215
65.3639;-0.0326979;0.0683449
64.9633;0.0700224;0.0612923
78.6899;0.133645;-0.0601117
81.9332;0.0856407;-0.139966
85.8594;0.0604761;-0.17138
92.0652;0.0983055;-0.252324
93.7869;-0.051654;-0.268699
102.895;-0.00261324;-0.217524
98.8889;0.00219232;-0.215852
94.9498;0.00631315;-0.220653
99.1069;0.007819;-0.229087
97.2613;-0.0112898;-0.232943
92.8976;-0.0149996;-0.217682
94.5962;-0.0128552;-0.199043
90.4031;-0.00490826;-0.187439
89.5573;-0.00247782;-0.182961
86.4992;0.0178741;-0.196183
85.5305;0.0200112;-0.2164
82.8701;0.0225948;-0.239478
82.4457;0.0246018;-0.264504
80.7498;0.0273822;-0.291743
81.0608;-0.0155929;-0.313837
78.2142;-0.0499693;-0.255408
78.0137;0.025292;-0.268964
85.9003;-0.0105434;-0.278488
84.1104;-0.0131096;-0.262741
84.1996;-0.0110394;-0.249075
83.4433;-0.00872492;-0.236859
85.7794;-0.0071561;-0.228323
85.2943;-0.00459926;-0.221198
95.9218;-0.00402416;-0.216315
94.1413;0.0105337;-0.21557
91.0988;0.0142925;-0.230527
88.1553;-0.0140994;-0.24534
85.4147;-0.0355011;-0.208798
69.7329;-0.00939576;-0.189301
51.0531;0.00701641;-0.188153
48.1361;0.161003;-0.237771
45.7934;0.101623;-0.337338
58.5022;-0.316245;-0.30544
73.1261;-0.134987;-0.0952122
77.7108;0.00161386;-0.00107555
79.485;0.0540308;-0.051603
84.9806;0.0077461;-0.0860112
82.0336;0.00494528;-0.093392
88.9783;0.00477695;-0.0992907
85.792;0.00772035;-0.106434
88.5587;0.00957239;-0.116668
85.2856;0.045493;-0.134187
87.146;0.0245757;-0.170449
90.837;0.0542079;-0.197439
87.1859;0.0553908;-0.259389
83.9636;0.00403392;-0.289917
80.777;0.000700355;-0.294092
70.4503;-0.191618;-0.236383
66.186;-0.077755;-0.0551436
63.5089;0.0366412;-0.0409576
59.1879;0.251761;-0.192555
53.7236;-0.142381;-0.280304
56.976;-0.0450623;-0.197556
72.1063;-0.0032473;-0.182739
81.7125;-0.00300355;-0.179437
82.0129;-0.000803744;-0.176694
79.6682;0.00187001;-0.176913
79.6627;0.0454512;-0.189288
61.3477;0.027755;-0.243702
49.6098;-0.0333015;-0.224215
48.1895;0.000336647;-0.282019
45.9116;-0.251952;-0.199067
42.4669;-0.0332286;-0.146486
48.1497;-0.147271;-0.132845
66.3446;0.0252023;-0.0788412
81.1515;0.0323386;-0.108236
80.8717;0.00713634;-0.130574
71.3089;0.0522039;-0.158739
38.3805;0.0315833;-0.195386
41.1237;-0.166583;-0.180955
40.8844;-0.0595695;-0.158326
49.5083;-0.106614;-0.195707
68.8544;-0.100786;-0.108846
77.9205;-0.11188;-0.0533901
81.156;0.0924457;-0.0304384
77.9407;0.131593;-0.0469696
60.3342;0.248975;-0.327674
46.5342;-0.313523;-0.531786
62.7044;-0.388703;-0.354504
63.0877;-0.052989;-0.187982
73.7302;-0.0680275;-0.12434
74.2493;-0.0793878;-0.082181
85.5098;0.103191;-0.106244
90.1541;-0.00895494;-0.151635
94.9333;-0.00418937;-0.133945
91.2667;-0.0194146;-0.107247
87.3946;0.0951526;-0.186795
83.8805;-0.0406215;-0.223644
80.3912;0.0900832;-0.232776
84.213;0.0267897;-0.290701
84.1957;-0.0597194;-0.274703
89.5946;-0.0608816;-0.191998
89.3563;-0.00398648;-0.128431
85.8948;0.0343524;-0.144959
60.0232;0.0643867;-0.181108
57.3644;0.0347865;-0.209356
48.6359;0.376322;-0.263069
38.9441;0.69799;-0.412562
37.4742;0.357866;-0.623653
42.9069;0.290562;-0.760245
47.1758;-0.0807061;-0.79272
66.0258;-0.233283;-0.703143
78.5058;-0.298226;-0.427394
78.358;-0.134099;-0.240355
75.2819;-0.0140762;-0.146922
75.2214;0.012604;-0.140096
76.409;-0.0074141;-0.142152
80.6981;-0.0115311;-0.127729
80.6002;0.0262771;-0.156405
84.7847;0.0111537;-0.176884
92.9314;-0.013813;-0.175386
95.2045;0.000153303;-0.162454
91.3844;-0.0178015;-0.151081
87.8593;0.00197792;-0.148685
88.6775;-0.0162735;-0.140719
88.094;-0.0175054;-0.126912
86.6595;0.00193596;-0.121168
89.7636;0.000596285;-0.114655
89.448;0.0510219;-0.171086
91.114;0.031627;-0.222881
90.11;0.0115989;-0.249782
88.8032;-0.00799435;-0.251941
87.9839;-0.0110728;-0.233264
88.0429;-0.015249;-0.223169
90.2695;0.0195439;-0.218222
88.6236;0.00981981;-0.237523
90.7178;0.00772602;-0.239038
89.0794;0.0344308;-0.284767
89.1343;0.00460512;-0.306651
87.5006;-0.0247242;-0.295062
84.5947;-0.0447862;-0.25185
85.1188;-0.0742389;-0.187318
86.6113;-0.0747439;-0.095064
89.5114;-0.0372626;-0.0142338
88.5831;0.0516818;-0.0487404
90.7765;0.0824054;-0.148462
91.0304;0.00311882;-0.175304
89.0176;-0.00862187;-0.174773
89.1554;-0.0107171;-0.163817
90.6006;-0.00966328;-0.15197
91.4789;-0.0109622;-0.140306
90.4471;-0.0130545;-0.126265
93.534;0.016043;-0.115438
93.1026;0.0233777;-0.142114
92.4602;0.0231918;-0.169327
89.8948;0.0229228;-0.196157
56.3376;0.027767;-0.219539
52.8689;0.049311;-0.287282
46.664;0.0757797;-0.323733
43.4275;0.169758;-0.387644
60.1278;-0.0779559;-0.402509
78.8126;-0.0768415;-0.33142
78.5854;-0.00226801;-0.270023
79.8447;0.00377781;-0.30137
91.9053;-0.0508572;-0.26997
87.2474;-0.00921791;-0.269016
86.5527;-0.000292476;-0.277138
87.9612;-0.0439579;-0.245361
87.4903;-0.0657322;-0.195207
88.4711;-0.0500309;-0.156507
88.2291;-0.0259482;-0.133575
84.1588;0.0270374;-0.149138
80.7093;0.00223571;-0.163146
77.5052;-0.0751411;-0.120319
74.8662;0.00395853;-0.0686924
76.4878;0.0678151;-0.101701
77.3762;0.0659607;-0.199612
73.7665;-0.111423;-0.125835
72.6152;0.111129;-0.169003
69.8028;0.0625852;-0.229475
65.5097;-0.181358;-0.158955
63.2024;0.0885437;-0.148822
53.794;-0.244976;-0.154128
67.7032;-0.144853;-0.0594241
79.2345;0.172104;-0.0831858
89.2274;-0.0265648;-0.173823
101.364;-0.0265524;-0.140719
97.3719;-0.00295043;-0.115262
97.7788;-5.6982e-05;-0.113102
98.997;0.0202835;-0.116958
99.5195;0.0281299;-0.172708
106.248;-0.176258;-0.0456063
105.34;0.0771249;0.0480894
102.87;0.0798047;-0.0598279
100.401;0.0245279;-0.126891
98.047;0.0206245;-0.158809
95.795;-0.0147378;-0.179931
88.5538;-0.0645595;-0.109682
68.9109;-0.0154998;-0.055207
57.6275;0.1934;-0.143062
51.0458;0.0233591;-0.217526
48.1942;-0.0818564;-0.193646
50.0025;-0.113494;-0.166807
49.985;-0.0820739;-0.087267
51.8466;0.13212;-0.170743
59.436;0.0656484;-0.22631
55.5322;-0.0437042;-0.299721
51.0918;-0.129994;-0.236877
44.0888;0.233704;-0.249749
61.5373;-0.242414;-0.252315
74.3116;0.0558232;-0.123494
64.3286;-0.0659663;-0.214196
46.1536;-0.531574;-0.227554
37.5104;-0.825813;-0.054467
35.6118;-0.233499;0.145292
48.303;-0.0864708;0.192171
63.5701;0.229123;0.117674
78.9073;0.153251;-0.0946119
86.7994;0.0158904;-0.138961
86.7977;0.0183914;-0.158649
83.3476;0.0385559;-0.216165
86.3297;0.0428179;-0.250254
86.1636;0.0256007;-0.295455
87.7503;-0.0192439;-0.278604
87.7955;-0.0568168;-0.235398
91.2083;-0.0529391;-0.168342
95.0525;-0.029472;-0.124627
98.302;-0.0125801;-0.105324
98.4831;0.00583059;-0.129372
102.05;0.0329998;-0.154192
105.462;-0.0037052;-0.194126
103.022;0.00453169;-0.196093
99.4574;-0.147011;-0.146697
96.6983;0.0845211;-0.0567207
94.3398;0.0826457;-0.197295
92.3871;0.041981;-0.287241
90.6869;-0.0140998;-0.305641
86.8707;-0.0616552;-0.206779
83.3396;0.00334579;-0.187147
53.0885;-0.137594;-0.020837
38.8608;0.28084;0.0594894
54.8229;0.290537;-0.0718292
60.6547;0.00448448;-0.210493
61.4464;-0.188546;-0.123288
54.1939;0.280207;-0.0326069
60.8081;0.574244;-0.251032
53.0986;-0.208813;-0.407982
50.0606;0.0198706;-0.361937
62.6906;-0.116435;-0.296272
68.891;-0.00343102;-0.273715
72.2835;-0.0188166;-0.255699
74.3714;0.0265463;-0.267732
75.3364;0.039594;-0.272635
73.9001;0.0173133;-0.299186
69.3269;-0.065807;-0.235634
71.6957;-0.0855243;-0.199843
74.9201;0.0247615;-0.158883
79.6381;0.0907238;-0.204668
81.4066;-0.00756138;-0.297197
81.6868;-0.0453922;-0.234637
86.4654;-0.00454205;-0.224859
90.6745;0.0302933;-0.233986
94.7289;0.00770504;-0.284077
92.6835;0.0143712;-0.305904
91.4;-0.0871379;-0.260282
92.7214;-0.0186779;-0.19173
91.5857;0.0108584;-0.186651
91.586;0.0100182;-0.199852
90.5427;0.0437287;-0.226112
91.466;0.0205668;-0.275279
91.6509;-0.00751799;-0.282748
91.3159;-0.00554341;-0.274676
88.9682;-0.00286358;-0.269483
